2026/05/28 16:25:53.824, 0, NVIDIA H200, 0, 0, 0, 143771, 77.97
2026/05/28 16:26:08.854, 0, NVIDIA H200, 0, 0, 0, 143771, 77.91
2026/05/28 16:26:23.884, 0, NVIDIA H200, 0, 0, 0, 143771, 77.83
2026/05/28 16:26:38.913, 0, NVIDIA H200, 0, 0, 0, 143771, 77.80
2026/05/28 16:26:53.942, 0, NVIDIA H200, 0, 0, 0, 143771, 77.65
2026/05/28 16:27:08.973, 0, NVIDIA H200, 0, 0, 0, 143771, 77.67
2026/05/28 16:27:24.005, 0, NVIDIA H200, 23, 4, 4019, 143771, 213.42
2026/05/28 16:27:39.032, 0, NVIDIA H200, 29, 5, 4019, 143771, 217.21
2026/05/28 16:27:54.058, 0, NVIDIA H200, 23, 4, 4019, 143771, 218.94
2026/05/28 16:28:09.085, 0, NVIDIA H200, 42, 9, 7211, 143771, 339.46
2026/05/28 16:28:24.112, 0, NVIDIA H200, 51, 12, 7211, 143771, 341.24
2026/05/28 16:28:39.141, 0, NVIDIA H200, 41, 9, 7211, 143771, 349.47
2026/05/28 16:28:54.170, 0, NVIDIA H200, 54, 11, 7211, 143771, 339.32
2026/05/28 16:29:09.201, 0, NVIDIA H200, 43, 10, 7211, 143771, 348.45
2026/05/28 16:29:24.228, 0, NVIDIA H200, 69, 15, 7211, 143771, 351.23
2026/05/28 16:29:39.256, 0, NVIDIA H200, 45, 10, 7211, 143771, 343.32
2026/05/28 16:29:54.282, 0, NVIDIA H200, 70, 15, 7211, 143771, 353.19
2026/05/28 16:30:09.309, 0, NVIDIA H200, 56, 11, 7211, 143771, 350.95
2026/05/28 16:30:24.337, 0, NVIDIA H200, 61, 13, 7211, 143771, 344.55
2026/05/28 16:30:39.364, 0, NVIDIA H200, 65, 13, 7211, 143771, 346.83
2026/05/28 16:30:54.392, 0, NVIDIA H200, 33, 5, 7211, 143771, 250.70
2026/05/28 16:31:09.421, 0, NVIDIA H200, 0, 0, 7211, 143771, 122.68
