2026/05/28 18:20:32.261, 0, NVIDIA H200, 0, 0, 0, 143771, 77.78
2026/05/28 18:20:47.289, 0, NVIDIA H200, 0, 0, 0, 143771, 77.68
2026/05/28 18:21:02.320, 0, NVIDIA H200, 0, 0, 0, 143771, 77.93
2026/05/28 18:21:17.351, 0, NVIDIA H200, 0, 0, 0, 143771, 77.76
2026/05/28 18:21:32.380, 0, NVIDIA H200, 0, 0, 0, 143771, 77.76
2026/05/28 18:21:47.409, 0, NVIDIA H200, 0, 0, 4, 143771, 78.09
2026/05/28 18:22:02.440, 0, NVIDIA H200, 23, 4, 4019, 143771, 232.50
2026/05/28 18:22:17.467, 0, NVIDIA H200, 24, 4, 4019, 143771, 246.92
2026/05/28 18:22:32.494, 0, NVIDIA H200, 24, 4, 4019, 143771, 245.62
2026/05/28 18:22:47.520, 0, NVIDIA H200, 71, 15, 7213, 143771, 349.22
2026/05/28 18:23:02.548, 0, NVIDIA H200, 70, 15, 7213, 143771, 350.42
2026/05/28 18:23:17.576, 0, NVIDIA H200, 42, 9, 7213, 143771, 339.68
2026/05/28 18:23:32.603, 0, NVIDIA H200, 42, 8, 7213, 143771, 341.41
2026/05/28 18:23:47.630, 0, NVIDIA H200, 58, 13, 7213, 143771, 345.89
2026/05/28 18:24:02.659, 0, NVIDIA H200, 70, 15, 7215, 143771, 341.53
2026/05/28 18:24:17.687, 0, NVIDIA H200, 70, 15, 7215, 143771, 338.34
2026/05/28 18:24:32.714, 0, NVIDIA H200, 47, 10, 7215, 143771, 338.84
2026/05/28 18:24:47.742, 0, NVIDIA H200, 41, 9, 7215, 143771, 332.02
2026/05/28 18:25:02.770, 0, NVIDIA H200, 42, 9, 7215, 143771, 333.45
2026/05/28 18:25:17.797, 0, NVIDIA H200, 42, 8, 7215, 143771, 344.01
2026/05/28 18:25:32.826, 0, NVIDIA H200, 44, 10, 7215, 143771, 342.51
2026/05/28 18:25:47.853, 0, NVIDIA H200, 50, 10, 7215, 143771, 344.92
2026/05/28 18:26:02.881, 0, NVIDIA H200, 70, 15, 7215, 143771, 331.59
2026/05/28 18:26:17.909, 0, NVIDIA H200, 70, 15, 7215, 143771, 326.83
2026/05/28 18:26:32.937, 0, NVIDIA H200, 51, 10, 7215, 143771, 350.42
2026/05/28 18:26:47.965, 0, NVIDIA H200, 41, 8, 7215, 143771, 343.12
2026/05/28 18:27:02.993, 0, NVIDIA H200, 41, 8, 7215, 143771, 346.34
2026/05/28 18:27:18.023, 0, NVIDIA H200, 42, 8, 7215, 143771, 340.41
2026/05/28 18:27:33.049, 0, NVIDIA H200, 42, 9, 7215, 143771, 345.93
2026/05/28 18:27:48.076, 0, NVIDIA H200, 43, 8, 7215, 143771, 329.65
2026/05/28 18:28:03.105, 0, NVIDIA H200, 13, 0, 7329, 143771, 218.26
2026/05/28 18:28:18.133, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.85
2026/05/28 18:28:33.159, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.63
2026/05/28 18:28:48.186, 0, NVIDIA H200, 13, 0, 7329, 143771, 165.32
2026/05/28 18:29:03.213, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.33
2026/05/28 18:29:18.240, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.26
2026/05/28 18:29:33.267, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.56
2026/05/28 18:29:48.295, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.17
2026/05/28 18:30:03.321, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.25
2026/05/28 18:30:18.348, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.23
2026/05/28 18:30:33.376, 0, NVIDIA H200, 0, 0, 7329, 143771, 119.88
2026/05/28 18:30:48.403, 0, NVIDIA H200, 0, 0, 7329, 143771, 119.89
2026/05/28 18:31:03.429, 0, NVIDIA H200, 0, 0, 7329, 143771, 119.81
2026/05/28 18:31:18.456, 0, NVIDIA H200, 0, 0, 7329, 143771, 119.82
2026/05/28 18:31:33.483, 0, NVIDIA H200, 0, 0, 7329, 143771, 119.69
2026/05/28 18:31:48.510, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.08
2026/05/28 18:32:03.538, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.11
2026/05/28 18:32:18.564, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.26
2026/05/28 18:32:33.592, 0, NVIDIA H200, 7, 0, 7329, 143771, 130.16
2026/05/28 18:32:48.619, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.18
2026/05/28 18:33:03.647, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.17
2026/05/28 18:33:18.672, 0, NVIDIA H200, 33, 5, 7329, 143771, 186.02
2026/05/28 18:33:33.698, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.13
2026/05/28 18:33:48.725, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.18
2026/05/28 18:34:03.751, 0, NVIDIA H200, 13, 0, 7329, 143771, 210.47
2026/05/28 18:34:18.777, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.16
2026/05/28 18:34:33.805, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.16
2026/05/28 18:34:48.834, 0, NVIDIA H200, 13, 0, 7329, 143771, 148.90
2026/05/28 18:35:03.862, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.17
2026/05/28 18:35:18.889, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.23
2026/05/28 18:35:33.917, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.40
2026/05/28 18:35:48.945, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.12
2026/05/28 18:36:03.973, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.13
2026/05/28 18:36:19.004, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.26
2026/05/28 18:36:34.031, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.11
2026/05/28 18:36:49.058, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.15
2026/05/28 18:37:04.092, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.23
2026/05/28 18:37:19.120, 0, NVIDIA H200, 13, 0, 7329, 143771, 129.62
2026/05/28 18:37:34.146, 0, NVIDIA H200, 0, 0, 0, 143771, 124.88
