2026/05/28 21:01:40.019, 0, NVIDIA H200, 0, 0, 0, 143771, 78.87
2026/05/28 21:01:50.049, 0, NVIDIA H200, 0, 0, 0, 143771, 78.79
2026/05/28 21:02:00.077, 0, NVIDIA H200, 0, 0, 0, 143771, 78.68
2026/05/28 21:02:10.108, 0, NVIDIA H200, 0, 0, 0, 143771, 78.62
2026/05/28 21:02:20.136, 0, NVIDIA H200, 0, 0, 0, 143771, 78.51
2026/05/28 21:02:30.164, 0, NVIDIA H200, 0, 0, 0, 143771, 78.48
2026/05/28 21:02:40.193, 0, NVIDIA H200, 0, 0, 0, 143771, 78.41
2026/05/28 21:02:50.220, 0, NVIDIA H200, 0, 0, 0, 143771, 78.40
2026/05/28 21:03:00.249, 0, NVIDIA H200, 26, 4, 4041, 143771, 217.45
2026/05/28 21:03:10.274, 0, NVIDIA H200, 26, 4, 4041, 143771, 216.11
2026/05/28 21:03:20.301, 0, NVIDIA H200, 28, 4, 4041, 143771, 214.39
2026/05/28 21:03:30.328, 0, NVIDIA H200, 39, 6, 4041, 143771, 222.74
2026/05/28 21:03:40.356, 0, NVIDIA H200, 36, 5, 4041, 143771, 220.88
2026/05/28 21:03:50.382, 0, NVIDIA H200, 40, 6, 4043, 143771, 220.69
2026/05/28 21:04:00.410, 0, NVIDIA H200, 68, 14, 7257, 143771, 329.34
2026/05/28 21:04:10.437, 0, NVIDIA H200, 40, 8, 7257, 143771, 320.85
2026/05/28 21:04:20.465, 0, NVIDIA H200, 67, 13, 7259, 143771, 341.05
2026/05/28 21:04:30.492, 0, NVIDIA H200, 75, 15, 7259, 143771, 322.11
2026/05/28 21:04:40.520, 0, NVIDIA H200, 54, 10, 7259, 143771, 312.27
2026/05/28 21:04:50.545, 0, NVIDIA H200, 46, 9, 7259, 143771, 341.67
2026/05/28 21:05:00.574, 0, NVIDIA H200, 38, 8, 7259, 143771, 324.33
2026/05/28 21:05:10.599, 0, NVIDIA H200, 44, 9, 7259, 143771, 345.26
2026/05/28 21:05:20.626, 0, NVIDIA H200, 65, 14, 7261, 143771, 337.63
2026/05/28 21:05:30.655, 0, NVIDIA H200, 40, 8, 7261, 143771, 316.35
2026/05/28 21:05:40.683, 0, NVIDIA H200, 40, 9, 7261, 143771, 331.41
2026/05/28 21:05:50.710, 0, NVIDIA H200, 68, 14, 7261, 143771, 340.07
2026/05/28 21:06:00.738, 0, NVIDIA H200, 41, 8, 7261, 143771, 332.57
2026/05/28 21:06:10.762, 0, NVIDIA H200, 53, 10, 7261, 143771, 333.41
2026/05/28 21:06:20.788, 0, NVIDIA H200, 40, 8, 7261, 143771, 325.49
2026/05/28 21:06:30.814, 0, NVIDIA H200, 76, 15, 7261, 143771, 319.11
2026/05/28 21:06:40.839, 0, NVIDIA H200, 40, 8, 7261, 143771, 322.36
2026/05/28 21:06:50.863, 0, NVIDIA H200, 41, 8, 7261, 143771, 325.71
2026/05/28 21:07:00.891, 0, NVIDIA H200, 38, 8, 7261, 143771, 327.63
2026/05/28 21:07:10.918, 0, NVIDIA H200, 75, 15, 7261, 143771, 332.35
2026/05/28 21:07:20.944, 0, NVIDIA H200, 41, 8, 7261, 143771, 321.36
2026/05/28 21:07:30.968, 0, NVIDIA H200, 40, 9, 7261, 143771, 329.59
2026/05/28 21:07:40.996, 0, NVIDIA H200, 41, 9, 7261, 143771, 321.22
2026/05/28 21:07:51.025, 0, NVIDIA H200, 38, 8, 7261, 143771, 346.15
2026/05/28 21:08:01.054, 0, NVIDIA H200, 39, 8, 7261, 143771, 313.28
2026/05/28 21:08:11.082, 0, NVIDIA H200, 59, 13, 7261, 143771, 330.79
2026/05/28 21:08:21.109, 0, NVIDIA H200, 52, 11, 7261, 143771, 326.64
2026/05/28 21:08:31.139, 0, NVIDIA H200, 38, 8, 7261, 143771, 335.65
2026/05/28 21:08:41.165, 0, NVIDIA H200, 57, 11, 7261, 143771, 329.31
2026/05/28 21:08:51.193, 0, NVIDIA H200, 49, 10, 7261, 143771, 329.35
2026/05/28 21:09:01.219, 0, NVIDIA H200, 56, 10, 7261, 143771, 311.67
2026/05/28 21:09:11.249, 0, NVIDIA H200, 39, 8, 7261, 143771, 319.98
2026/05/28 21:09:21.277, 0, NVIDIA H200, 0, 0, 7261, 143771, 124.16
2026/05/28 21:09:31.303, 0, NVIDIA H200, 52, 11, 7261, 143771, 322.57
2026/05/28 21:09:41.329, 0, NVIDIA H200, 12, 2, 7313, 143771, 163.52
2026/05/28 21:09:51.354, 0, NVIDIA H200, 14, 0, 7375, 143771, 122.72
2026/05/28 21:10:01.381, 0, NVIDIA H200, 14, 0, 7375, 143771, 122.17
2026/05/28 21:10:11.407, 0, NVIDIA H200, 14, 0, 7375, 143771, 121.84
2026/05/28 21:10:21.434, 0, NVIDIA H200, 14, 0, 7375, 143771, 223.63
2026/05/28 21:10:31.461, 0, NVIDIA H200, 14, 0, 7375, 143771, 121.75
2026/05/28 21:10:41.487, 0, NVIDIA H200, 14, 0, 7375, 143771, 121.51
2026/05/28 21:10:51.514, 0, NVIDIA H200, 12, 0, 7375, 143771, 121.43
2026/05/28 21:11:01.539, 0, NVIDIA H200, 14, 0, 7375, 143771, 121.30
2026/05/28 21:11:11.567, 0, NVIDIA H200, 14, 0, 7375, 143771, 121.27
2026/05/28 21:11:21.595, 0, NVIDIA H200, 47, 10, 7375, 143771, 209.02
2026/05/28 21:11:31.621, 0, NVIDIA H200, 14, 0, 7375, 143771, 121.55
2026/05/28 21:11:41.647, 0, NVIDIA H200, 14, 0, 7375, 143771, 121.34
2026/05/28 21:11:51.675, 0, NVIDIA H200, 14, 0, 7375, 143771, 121.29
